county,state,cases_per_capita_100k,deaths_per_capita_100k,pop_per_sq_mile_2010
Virginia Beach city,VA,0.222235062,0,1758.9
Volusia,FL,0.180739006,0,449.2
Wabash,IN,3.226222738,0,79.7
Wabash,IL,8.680555556,0,53.5
Wabasha,MN,4.623849817,0,41.4
Wabaunsee,KS,14.42793248,0,8.9
Wadena,MN,7.308872972,0,25.8
Wagoner,OK,1.230178745,0,130.1
Wahkiakum,WA,22.28163993,0,15.1
Wake,NC,0.08994739,0,1078.8
Wakulla,FL,2.963928984,0,50.8
Waldo,ME,2.517940325,0,53.1
Walker,AL,1.574282521,0,84.7
Walker,TX,1.370407422,0,86.5
Walker,GA,1.43346569,0,154
Walla Walla,WA,1.645819618,0,46.3
Waller,TX,5.430257394,0,84.1
Wallowa,OR,13.87347392,0,2.2
Walsh,ND,9.397613006,0,8.7
Walthall,MS,6.999860003,0,38.2
Walton,FL,1.350056027,0,53
Walton,GA,2.114321356,0,257.2
Walworth,WI,1.925520853,0,184.2
Walworth,SD,18.39926403,0,7.7
Wapello,IA,2.859675713,0,82.5
Ward,ND,1.478393282,0,30.6
Ward,TX,8.334722454,0,12.8
Ware,GA,2.798455253,0,40.7
Warren,NJ,0.949965326,0,304.5
Warren,KY,0.752468095,0,210.1
Warren,NY,1.563868385,0,75.8
Warren,OH,0.852507651,0,530
Warren,IA,1.94303035,0,81.1
Warren,PA,2.551606236,0,47.3
Warren,IN,12.09921355,0,23.3
Warren,VA,4.979583707,0,176
Warren,MO,2.805127774,0,75.9
Warren,MS,2.203565369,0,82.9
Warren,GA,38.06623525,0,20.5
Warren,TN,2.422656685,0,92.1
Warren,NC,5.068166844,0,48.9
Warren,IL,5.936832106,0,32.6
Warrick,IN,1.587351979,0,155.1
Wasatch,UT,2.933325511,0,20
Wasco,OR,3.747844989,0,10.6
Waseca,MN,5.372877713,0,45.2
Washakie,WY,12.81229981,0,3.8
Washburn,WI,6.361323155,0,20
Washington,OR,0.166225615,0,731.4
Washington,UT,0.563202595,0,56.9
Washington,PA,0.483407053,0,242.5
Washington,VT,1.712064922,0,86.6
Washington,MN,0.381039476,0,619.7
Washington,LA,2.164783305,0,70.4
Washington,AR,0.418082923,0,215.6
Washington,IL,7.200979333,0,26.2
Washington,IA,4.552697473,0,38.2
Washington,NY,1.633880139,0,76.1
Washington,WI,1.47022068,0,306.2
Washington,OK,1.940730103,0,122.7
Washington,TN,1.54589372,0,376.7
Washington,AL,6.125199069,0,16.3
Washington,IN,3.566842631,0,55
Washington,MD,0.662036822,0,322.1
Washington,MS,2.277437427,0,70.6
Washington,GA,4.908216354,0,31.2
Washington,NE,9.64831878,0,51.9
Washington,OH,1.669142561,0,97.8
Washington,RI,7.166917509,0,385.7
Washington,CO,20.37489813,0,1.9
Washington,FL,3.925725278,0,42.7
Washington,VA,1.860811314,0,97.8
Washington,KY,16.53575858,0,39.4
Washington,TX,13.93456329,0,55.8
Washington,NC,8.635578584,0,38
Washington,ID,9.809691976,0,7
Washington,ME,3.186844705,0,12.8
Washington,MO,4.043671654,0,33.2
Washington,KS,18.49796522,0,6.5
Washita,OK,9.160864786,0,11.6
Washoe,NV,0.212080531,0,66.9
Washtenaw,MI,0.544068161,0,488.4
Watauga,NC,1.780087936,0,163.4
Watonwan,MN,9.176837662,0,25.8
Waukesha,WI,0.2474035,0,709.4
Waupaca,WI,1.961168857,0,70.1
Waushara,WI,4.091150841,0,39.1
Wayne,PA,1.94700259,0,72.8
Wayne,MI,0.057164318,0,2974.4
Wayne,NC,0.812143165,0,221.7
Wayne,IN,1.517819197,0,171.5
Wayne,NY,1.11212438,0,155.3
Wayne,KY,4.918113412,0,45.4
Wayne,OH,0.864229539,0,206.4
Wayne,TN,5.997720866,0,23.2
Wayne,MS,4.954664817,0,25.6
Wayne,GA,3.34146423,0,46.9
Wayne,WV,15.22765342,0,84
Wayne,NE,10.65530101,0,21.7
Wayne,IL,6.167129201,0,23.5
Wayne,IA,15.52553951,0,12.2
Waynesboro city,VA,8.837825895,0,1396.8
Weakley,TN,3.000480077,0,60.3
Webb,TX,0.361464945,0,74.5
Weber,UT,0.384300554,0,401.4
Webster,LA,2.608242045,0,69.5
Webster,MS,10.32098256,0,24.4
Webster,KY,7.726781023,0,41
Webster,IA,2.785204991,0,53.1
Webster,MO,2.52576278,0,61.1
Webster,GA,38.35826621,0,13.4
Webster,NE,28.67794666,0,6.6
Weld,CO,0.308174007,0,63.4
Wells,IN,3.53406842,0,75.1
Wells,ND,26.08242045,0,3.3
West Baton Rouge,LA,7.557150954,0,123.6
West Carroll,LA,9.233610342,0,32.3
West Feliciana,LA,6.423432682,0,38.8
Westchester,NY,0.930226789,0,2204.7
Westmoreland,PA,0.573231795,0,355.4
Westmoreland,VA,5.550929781,0,76.1
Weston,WY,14.43626389,0,3
Wetzel,WV,6.637902423,0,46.3
Wexford,MI,2.973447117,0,57.9
Wharton,TX,7.219174126,0,38
Whatcom,WA,0.436210725,0,95.5
Wheatland,MT,47.03668862,0,1.5
Wheeler,GA,12.73074475,0,25.1
Wheeler,TX,19.77848101,0,5.9
White,AR,5.079171587,0,74.5
White,GA,3.246964089,0,112.8
White,TN,3.656975681,0,68.6
White,IN,4.149033275,0,48.8
White,IL,7.387161114,0,29.6
White Pine,NV,10.43841336,0,1.1
Whiteside,IL,1.812415043,0,85.5
Whitfield,GA,0.955767099,0,353.2
Whitley,IN,2.944293958,0,99.2
Whitley,KY,2.757555703,0,81.4
Whitman,WA,1.995848635,0,20.7
Wichita,TX,0.756258035,0,209.5
Wicomico,MD,0.965167119,0,263.7
Wilbarger,TX,7.831466834,0,13.9
Wilcox,AL,9.64041261,0,13.1
Wilcox,GA,11.58077591,0,24.5
Wilkes,GA,10.22808633,0,22.6
Wilkes,NC,2.92346372,0,91.9
Wilkin,MN,16.1108426,0,8.8
Wilkinson,MS,11.58748552,0,14.6
Wilkinson,GA,11.16819299,0,21.4
Will,IL,0.144771644,0,809.6
Willacy,TX,4.682086338,0,37.5
Williams,ND,7.981058288,0,10.8
Williams,OH,2.725389731,0,89.4
Williamsburg,SC,3.292939937,0,36.8
Williamsburg city,VA,6.687174,0,1559.3
Williamson,TN,0.419441974,0,314.4
Williamson,IL,1.50156914,0,157.9
Williamson,TX,0.677333541,0,378
Wilson,NC,1.222478943,0,220.6
Wilson,TN,1.382580864,0,199.7
Wilson,TX,1.95809673,0,53.4
Wilson,KS,11.73020528,0,16.5
Winchester city,VA,3.56150723,0,2838
Windham,CT,0.856296347,0,230.9
Windham,VT,4.736867036,0,56.7
Windsor,VT,3.632269078,0,58.5
Winkler,TX,12.48439451,0,8.5
Winn,LA,7.192174914,0,16.1
Winnebago,WI,0.581709878,0,384.3
Winnebago,IL,0.353892105,0,575.2
Winnebago,IA,9.658103149,0,27.1
Winneshiek,IA,5.002251013,0,30.5
Winona,MN,3.961651216,0,82.2
Winston,MS,5.569479254,0,31.6
Winston,AL,8.464175378,0,39.9
Wirt,WV,17.17917884,0,24.6
Wise,TX,1.428898034,0,65.4
Wise,VA,2.675012706,0,102.8
Wolfe,KY,13.97233478,0,33.1
Wood,WI,1.369881779,0,94.2
Wood,OH,0.764426642,0,203.3
Wood,WV,1.19734668,0,237.4
Wood,TX,2.195919981,0,65
Woodbury,IA,0.969866255,0,117.1
Woodford,IL,2.600171611,0,73.3
Woodford,KY,11.2216653,0,132.1
Woodruff,AR,15.82278481,0,12.4
Woods,OK,11.37268282,0,6.9
Woodson,KS,31.86743149,0,6.6
Woodward,OK,4.947800703,0,16.2
Worcester,MA,0.120391706,0,528.6
Worcester,MD,1.912923713,0,109.9
Worth,GA,9.878006618,0,38
Worth,MO,49.67709886,0,8.1
Worth,IA,13.54829969,0,19
Wrangell City and Borough,AK,39.96802558,0,0.9
Wright,MN,0.722663448,0,188.5
Wright,IA,7.960515841,0,22.8
Wright,MO,5.467767511,0,27.6
Wyandot,OH,4.5930553,0,55.6
Wyandotte,KS,0.604488935,0.604488935,1039
Wyoming,NY,2.508843674,0,71.1
Wyoming,PA,18.66089423,0,71.2
Wyoming,WV,4.903402962,0,47.6
Wythe,VA,3.486264119,0,63.3
Yadkin,NC,2.654843762,0,114.7
Yakima,WA,0.797216121,0,56.6
Yalobusha,MS,24.77700694,0,27.1
Yamhill,OR,0.933706816,0,138.6
Yancey,NC,5.534340583,0,57
Yankton,SD,4.383273429,0,43.1
Yates,NY,8.027937222,0,75
Yavapai,AZ,0.425352724,0,26
Yazoo,MS,3.36813742,0,30.4
Yell,AR,4.685816035,0,23.9
Yellow Medicine,MN,10.29972191,0,13.8
Yellowstone,MT,0.619962802,0,56.2
Yoakum,TX,11.47710318,0,9.9
Yolo,CA,0.453514739,0,197.9
York,VA,1.464557704,0,624.8
York,ME,0.481600455,0,199
York,SC,0.355898484,0,332.2
York,PA,0.445376766,0,481.1
York,NE,7.310475912,0,23.9
Young,TX,5.55247085,0,20.3
Yuba,CA,2.542329791,0,114.2
Yukon-Koyukuk Census Area,AK,19.12045889,0,0
Yuma,CO,9.981036032,0,4.2
Yuma,AZ,0.467755289,0,35.5
Zapata,TX,7.052683546,0,14
Zavala,TX,8.445945946,0,9
Ziebach,SD,36.28447025,0,1.4
